ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y,Longitude,Latitude
1795,0,0,0,0,143.29,21.18,277.17,0,529178.921,181196.6452,-0.1397393216163589,51.5149328198615
1796,0,0,0,0,168.46,11.99,285.95,0,529196.3234,181229.1568,-0.13947676515023225,51.51522101606387
1797,0,0,0,0,143.22,16.91,262.37,0,529206.1803,181205.5552,-0.1393434359074182,51.51500666353247
1798,0,0,0,0,121.68,17.44,250.71,0,529201.0136,181181.9141,-0.1394265105153187,51.51479538865246
1799,0,0,0,0,122.38,14.7,248.17,0,529206.085,181184.0973,-0.13935266654594045,51.514813849678376
1800,0,0,0,0,123.62,14.25,246.54,0,529210.1572,181186.3692,-0.13929318173980484,51.51483333609037
1801,0,0,0,0,106.14,5.5,233.33,0,529213.0175,181169.0949,-0.13925831041731665,51.514677443635634
1802,0,0,0,0,118.94,9.87,235.92,0,529221.9742,181183.7024,-0.13912395551766762,51.51480667012024
1803,0,0,0,0,113.24,6.75,230.19,0,529224.8175,181178.2967,-0.139084982718243,51.51475744099623
1804,0,0,0,0,107.39,7.61,224.85,0,529226.955,181172.6448,-0.13905626594444354,51.51470616062802
1805,0,0,0,0,125.75,16.0,242.64,0,529218.749,181190.1255,-0.13916805638212512,51.51486512956397
1806,0,0,0,0,122.85,15.33,236.57,0,529241.1273,181203.3625,-0.13884088768307698,51.51497897230481
1807,0,0,0,0,123.9,21.63,234.38,0,529247.9602,181206.2753,-0.13874140454600775,51.51500358703548
1808,0,0,0,0,116.95,19.71,230.85,0,529243.6148,181197.9478,-0.1388070430238454,51.514929743529486
1809,0,0,0,0,109.69,26.05,223.79,0,529246.7747,181191.2947,-0.1387639673498733,51.51486923194016
1810,0,0,0,0,101.0,34.1,215.43,0,529250.3964,181183.2839,-0.13871473774843993,51.514796413550535
1811,0,0,0,0,125.92,25.92,233.15,0,529254.1411,181209.628,-0.13865115108996134,51.515032303957675
1812,0,0,0,0,128.35,20.05,232.38,0,529259.8951,181212.9699,-0.13856705024463967,51.51506102133596
1813,0,0,0,0,147.57,18.47,252.4,0,529250.6782,181230.9955,-0.1386932005274873,51.515225118631804
1814,0,0,0,0,148.78,15.99,252.28,0,529253.2705,181232.6592,-0.1386552532416433,51.515239477263435
1815,0,0,0,0,145.64,26.18,253.99,0,529243.2193,181227.4961,-0.1388019155477837,51.51519537543073
1816,0,0,0,0,137.63,10.47,231.8,0,529276.5077,181223.3213,-0.13832398125598824,51.51515024852999
1817,0,0,0,0,144.78,5.41,238.94,0,529274.5459,181230.4613,-0.13834962155378625,51.515214861995645
1818,0,0,0,0,77.3,11.81,236.7,0,529177.6693,181115.0743,-0.13978721474534417,51.51420005268008
1819,0,0,0,0,76.97,4.18,208.15,0,529189.3551,181005.452,-0.13965904012203714,51.513212240465414
1820,0,0,0,0,70.85,7.59,203.52,0,529193.6292,181009.8746,-0.13959586218997136,51.51325100863139
1821,0,0,0,0,216.39,10.86,235.1,0,529420.5543,180791.2331,-0.13640771404774507,51.51123425905519
1822,0,0,0,0,308.58,24.42,314.65,0,529496.3131,180726.7082,-0.13534030813560183,51.51063705272963
1823,0,0,0,0,349.49,18.93,357.98,0,529502.7675,180683.2712,-0.13526329200927178,51.510245220330056
1824,0,0,0,0,314.62,7.45,296.91,0,529580.214,180791.8432,-0.13410806232713535,51.51120318306397
1825,0,0,0,0,174.4,7.01,145.9,0,529494.3767,180916.8515,-0.13529842265302677,51.51234625328091
1826,0,0,0,0,184.19,9.01,150.42,0,529508.166,180924.2693,-0.13509710110428733,51.51240975705185
1827,0,0,0,0,188.37,9.82,155.44,0,529510.9059,180919.8286,-0.1350592696998074,51.51236922245856
1828,0,0,0,0,184.25,6.74,155.26,0,529503.0346,180912.1105,-0.13517546793841856,51.512301664902566
1829,0,0,0,0,181.79,8.89,154.32,0,529499.2443,180909.909,-0.13523086525217137,51.51228274866696
1830,0,0,0,0,180.86,14.72,144.82,0,529507.4082,180931.9178,-0.13510520820418148,51.51247866519921
1831,0,0,0,0,184.91,20.87,146.7,0,529512.9376,180935.8175,-0.13502414000564972,51.512512444276304
1832,0,0,0,0,92.23,18.92,28.98,0,529404.1316,181053.025,-0.136548232032575,51.51359065856941
1833,0,0,0,0,70.56,51.9,46.55,0,529361.9869,181056.2477,-0.13715405296301197,51.51362926229688
1834,0,0,0,0,56.11,38.89,34.54,0,529364.8694,181038.824,-0.1371189248071573,51.51347202156878
1835,0,0,0,0,52.62,52.62,69.85,0,529336.8859,181061.3791,-0.13751369756800058,51.51368111799073
1836,0,0,0,0,159.03,8.03,99.84,0,529429.72,181119.2119,-0.13615540857285682,51.514179603235334
1837,0,0,0,0,187.87,15.52,127.81,0,529446.4262,181142.7187,-0.13590616522700547,51.51438702738167
1838,0,0,0,0,184.26,13.64,123.24,0,529448.0819,181136.9905,-0.13588441964555933,51.51433517087666
1839,0,0,0,0,181.86,15.01,119.84,0,529450.5311,181132.0272,-0.13585096467955132,51.514290006634354
1840,0,0,0,0,198.41,12.17,129.26,0,529500.9061,181101.2947,-0.1351366919624859,51.514002289725354
1841,0,0,0,0,196.63,22.82,139.57,0,529532.8761,180995.2657,-0.13471515388817037,51.513042119475735
1842,0,0,0,0,225.28,14.29,173.01,0,529560.6857,180970.4736,-0.13432372559584121,51.51281295044669
1843,0,0,0,0,241.29,8.97,177.12,0,529573.307,181035.7579,-0.13411797372555584,51.51339674739369
1844,0,0,0,0,240.59,12.29,177.13,0,529573.5606,181030.3663,-0.1341163010706375,51.51334823674717
1845,0,0,0,0,227.2,10.18,163.54,0,529559.9712,181030.3921,-0.13431201590418496,51.51335158212679
1846,0,0,0,0,233.72,11.43,170.51,0,529567.0017,181027.9654,-0.13421164865940788,51.51332816342273
1847,0,0,0,0,244.76,21.11,187.5,0,529581.0469,180991.8403,-0.13402262600484452,51.513000300877735
1848,0,0,0,0,249.82,22.11,191.88,0,529586.0685,180995.3188,-0.1339490244203766,51.51303041036051
1849,0,0,0,0,239.67,4.75,197.54,0,529566.8386,180925.0264,-0.1342517954525097,51.512403121632516
1850,0,0,0,0,295.72,18.06,261.31,0,529605.5675,180868.3108,-0.1337148361926991,51.51188456278693
1851,0,0,0,0,317.18,6.0,286.47,0,529616.0196,180841.0288,-0.1335743231392066,51.51163699300021
1852,0,0,0,0,333.69,7.33,299.4,0,529638.1345,180848.2938,-0.13325315167354296,51.5116972122722
